id,kodeToko,createdAt,tokoId,items,tokoNama,catatan,total
"tZKSWUTwklQKCfmJMH4U","K2014","2025-10-30T05:04:39.429Z","lNRFpK00n4trF3j94v5p","[{""productId"":""NOHAYE89jzvVJFKZcLFB"",""hargaPerBox"":80000,""nama"":""CHOCO MALT"",""total"":80000,""qtyBox"":1,""isiPerBox"":50},{""nama"":""CHOCOLATE CRISPY"",""qtyBox"":1,""hargaPerBox"":117000,""total"":117000,""isiPerBox"":30,""productId"":""ETb42XTcLpBbcC1aLhcb""},{""isiPerBox"":24,""total"":97500,""qtyBox"":1,""nama"":""CHOCOMELT CONE"",""hargaPerBox"":97500,""productId"":""bIHGFn5MHtXpqVeM9enF""},{""total"":118500,""nama"":""CRISPY BALLS ORIGINAL"",""productId"":""kaxtCMx6rMhQn9EbjJAw"",""hargaPerBox"":118500,""isiPerBox"":30,""qtyBox"":1},{""total"":97000,""nama"":""SUNDAE CHOCOLATE"",""isiPerBox"":24,""qtyBox"":1,""hargaPerBox"":97000,""productId"":""QLk1TKlyQAC1EHOPZ7M6""},{""total"":96500,""nama"":""TARO CRISPY"",""productId"":""U3qfJlCyL3zOiNLFUFkb"",""hargaPerBox"":96500,""qtyBox"":1,""isiPerBox"":40},{""total"":115200,""productId"":""Hzn6DvSXYxLmhtuekqkk"",""isiPerBox"":48,""qtyBox"":1,""hargaPerBox"":115200,""nama"":""VANILLA BERRY CONE""}]","Toko Koss Mart","Order dari kunjungan: ","721700"
"u1Z2myzEycXzz5GU6nQY","K1987","2025-10-21T05:21:36.893Z","CfKdWWsPbcqw3KjtwI29","[{""productId"":""Uu5WSQZmqTLoXc9oxlUj"",""nama"":""MIKI-MIKI"",""qtyBox"":1,""total"":93500,""hargaPerBox"":93500,""isiPerBox"":60},{""isiPerBox"":60,""hargaPerBox"":93500,""qtyBox"":1,""total"":93500,""nama"":""MIKI-MIKI DOUBLE CHOCO"",""productId"":""R52hO3IOVzVI3PRqPmGP""},{""productId"":""k7TnmqAqR1yAmsY042eK"",""total"":77500,""nama"":""SEMANGKA"",""hargaPerBox"":77500,""qtyBox"":1,""isiPerBox"":50},{""isiPerBox"":24,""hargaPerBox"":97000,""productId"":""QLk1TKlyQAC1EHOPZ7M6"",""nama"":""SUNDAE CHOCOLATE"",""qtyBox"":1,""total"":97000},{""nama"":""SWEET CORN"",""productId"":""bNkl5FX7SlWzgxLhu2Pw"",""hargaPerBox"":96000,""isiPerBox"":40,""total"":96000,""qtyBox"":1}]","NOR AMIN MAHMUD","Order dari kunjungan:","457500"
"u4ge060uhC1x5vjMv8Yl","K0378","2025-10-14T06:31:04.665Z","aYAbEMlBicLREQd8m70C","[{""qtyBox"":1,""nama"":""CHOCO MALT"",""isiPerBox"":50,""productId"":""NOHAYE89jzvVJFKZcLFB"",""total"":80000,""hargaPerBox"":80000},{""nama"":""CHOCOLATE STICK"",""qtyBox"":1,""isiPerBox"":50,""total"":97000,""productId"":""IDeDw8ay7rGfQANXeYLM"",""hargaPerBox"":97000},{""hargaPerBox"":124800,""isiPerBox"":40,""total"":124800,""productId"":""sKjCtHbEsvTpBhbQOyHB"",""nama"":""FRUITY ROLL"",""qtyBox"":1},{""hargaPerBox"":93500,""isiPerBox"":60,""productId"":""Uu5WSQZmqTLoXc9oxlUj"",""nama"":""MIKI-MIKI"",""total"":93500,""qtyBox"":1},{""isiPerBox"":40,""qtyBox"":1,""productId"":""y44wV7EqlAwgQKUJj38O"",""nama"":""MILK MELON"",""total"":95000,""hargaPerBox"":95000},{""total"":96000,""nama"":""SWEET CORN"",""isiPerBox"":40,""hargaPerBox"":96000,""qtyBox"":1,""productId"":""bNkl5FX7SlWzgxLhu2Pw""}]","MARYATI","Order dari kunjungan:","586300"
"u4tzYLDIuuAWMbganh9d","K1656","2025-11-08T03:01:22.421Z","4RrFtYEGtIzcVvzYWaMY","[{""qtyBox"":1,""isiPerBox"":40,""productId"":""L0uQuYqgS8Q4smIuyRs4"",""hargaPerBox"":118500,""nama"":""CRISPY BALLS COOKIS"",""total"":118500},{""hargaPerBox"":96000,""total"":96000,""productId"":""iegvzVPz0yZbNTHzwcj3"",""isiPerBox"":40,""qtyBox"":1,""nama"":""FRUIZY BLUEBERRY YOGURT""},{""productId"":""4ZGi81slpOycqNbJ8lvW"",""total"":110000,""isiPerBox"":40,""hargaPerBox"":110000,""nama"":""STRAWBERRY CRISPY"",""qtyBox"":1},{""qtyBox"":1,""total"":96000,""productId"":""bNkl5FX7SlWzgxLhu2Pw"",""isiPerBox"":40,""nama"":""SWEET CORN"",""hargaPerBox"":96000},{""qtyBox"":1,""hargaPerBox"":115200,""nama"":""VANILLA BERRY CONE"",""isiPerBox"":48,""total"":115200,""productId"":""Hzn6DvSXYxLmhtuekqkk""}]","SD IT AL HUSNA PELEMKEREP","Order dari kunjungan: ","535700"
"uAO0fn3Ikl8d0eGWi6Ph","K1987","2025-09-30T17:00:00.000Z","CfKdWWsPbcqw3KjtwI29","[{""nama"":""CRISPY BALLS COOKIS"",""hargaPerBox"":118500,""isiPerBox"":40,""total"":118500,""productId"":""L0uQuYqgS8Q4smIuyRs4"",""qtyBox"":1},{""nama"":""MIKI-MIKI"",""qtyBox"":1,""hargaPerBox"":93500,""isiPerBox"":60,""total"":93500,""productId"":""Uu5WSQZmqTLoXc9oxlUj""},{""total"":94500,""isiPerBox"":40,""hargaPerBox"":94500,""nama"":""MOCHI KLEPON"",""qtyBox"":1,""productId"":""bo7uoDBVttrD7nfgPod8""},{""qtyBox"":1,""isiPerBox"":24,""hargaPerBox"":97000,""total"":97000,""productId"":""QLk1TKlyQAC1EHOPZ7M6"",""nama"":""SUNDAE CHOCOLATE""},{""total"":96000,""hargaPerBox"":96000,""productId"":""bNkl5FX7SlWzgxLhu2Pw"",""nama"":""SWEET CORN"",""qtyBox"":1,""isiPerBox"":40}]","NOR AMIN MAHMUD","","499500"
"uHCoZm7UrnL8HDmK9zgl","K1367","2025-11-13T08:58:02.329Z","517lFqCrv4ylnAybXBuH","[{""productId"":""IDeDw8ay7rGfQANXeYLM"",""total"":97000,""qtyBox"":1,""nama"":""CHOCOLATE STICK (BINGO)"",""isiPerBox"":50,""hargaPerBox"":97000},{""productId"":""iegvzVPz0yZbNTHzwcj3"",""qtyBox"":1,""total"":96000,""nama"":""FRUIZY BLUEBERRY YOGURT"",""hargaPerBox"":96000,""isiPerBox"":40},{""hargaPerBox"":93500,""qtyBox"":1,""total"":93500,""isiPerBox"":60,""productId"":""Uu5WSQZmqTLoXc9oxlUj"",""nama"":""MIKI-MIKI""},{""isiPerBox"":24,""total"":97000,""productId"":""aok5I2XQHFg2m97mC387"",""nama"":""SUNDAE STRAWBERRY"",""hargaPerBox"":97000,""qtyBox"":1},{""total"":96000,""productId"":""bNkl5FX7SlWzgxLhu2Pw"",""isiPerBox"":40,""qtyBox"":1,""nama"":""SWEET CORN"",""hargaPerBox"":96000}]","ENDANG SRI WAHYUNI","Order dari kunjungan: ","479500"
"uRIrD65PtCIkMpfhwIm3","K1649","2025-10-10T03:11:32.253Z","LrDGivjSfm58oJ7eILXz","[{""isiPerBox"":40,""nama"":""FRUIZY BLUEBERRY YOGURT"",""total"":96000,""hargaPerBox"":96000,""qtyBox"":1,""productId"":""iegvzVPz0yZbNTHzwcj3""},{""productId"":""Msk1v54GqR6gX6mqxqGS"",""isiPerBox"":50,""total"":77500,""hargaPerBox"":77500,""qtyBox"":1,""nama"":""NANAS""},{""isiPerBox"":24,""total"":97000,""nama"":""SUNDAE CHOCOLATE"",""qtyBox"":1,""hargaPerBox"":97000,""productId"":""QLk1TKlyQAC1EHOPZ7M6""},{""isiPerBox"":24,""nama"":""SUNDAE STRAWBERRY"",""productId"":""aok5I2XQHFg2m97mC387"",""hargaPerBox"":97000,""total"":97000,""qtyBox"":1},{""qtyBox"":1,""nama"":""SWEET CORN"",""total"":96000,""hargaPerBox"":96000,""isiPerBox"":40,""productId"":""bNkl5FX7SlWzgxLhu2Pw""}]","WARUNG MADURA AL-AMIN 2","Order dari kunjungan: ","463500"
"uU4QNDwTqPeYSCGLxbYt","K1118","2025-10-07T03:58:08.243Z","1pS2Vw8a9fu0UurNB4v7","[{""hargaPerBox"":117000,""total"":117000,""productId"":""ETb42XTcLpBbcC1aLhcb"",""qtyBox"":1,""isiPerBox"":30,""nama"":""CHOCOLATE CRISPY""},{""nama"":""COFFE CRISPY"",""qtyBox"":1,""productId"":""BaaVl0Oq2oHnOUy1Cfuw"",""isiPerBox"":40,""hargaPerBox"":110000,""total"":110000},{""productId"":""sKjCtHbEsvTpBhbQOyHB"",""qtyBox"":1,""hargaPerBox"":124800,""nama"":""FRUITY ROLL"",""total"":124800,""isiPerBox"":40},{""nama"":""JERUK"",""qtyBox"":1,""isiPerBox"":50,""productId"":""N8oPUfk4JcfNuyfZeRcM"",""total"":78000,""hargaPerBox"":78000},{""isiPerBox"":24,""hargaPerBox"":97000,""nama"":""SUNDAE CHOCOLATE"",""qtyBox"":1,""total"":97000,""productId"":""QLk1TKlyQAC1EHOPZ7M6""}]","ILMA JAYA","Order dari kunjungan: ","526800"
"uoOssGuCNmUCdX2GKmmh","K1982","2025-10-18T04:41:15.169Z","rwANC5lfSRpAKV2HzJBj","[{""total"":92000,""productId"":""jJ0aqMzW8XNZeKsXBWuQ"",""isiPerBox"":40,""qtyBox"":1,""hargaPerBox"":92000,""nama"":""2 COLOR""},{""isiPerBox"":50,""productId"":""IDeDw8ay7rGfQANXeYLM"",""qtyBox"":1,""nama"":""CHOCOLATE STICK"",""total"":97000,""hargaPerBox"":97000},{""nama"":""CRISPY BALLS ORIGINAL"",""total"":118500,""qtyBox"":1,""productId"":""kaxtCMx6rMhQn9EbjJAw"",""hargaPerBox"":118500,""isiPerBox"":30},{""nama"":""JERUK"",""hargaPerBox"":78000,""isiPerBox"":50,""qtyBox"":1,""productId"":""N8oPUfk4JcfNuyfZeRcM"",""total"":78000},{""nama"":""MIKI-MIKI DOUBLE CHOCO"",""qtyBox"":1,""isiPerBox"":60,""total"":93500,""hargaPerBox"":93500,""productId"":""R52hO3IOVzVI3PRqPmGP""},{""isiPerBox"":24,""hargaPerBox"":97000,""productId"":""QLk1TKlyQAC1EHOPZ7M6"",""qtyBox"":1,""nama"":""SUNDAE CHOCOLATE"",""total"":97000}]","NUR YONO","Order dari kunjungan:","576000"
"usoa20J3k5aFtTmq1nPA","K0467","2025-11-14T04:07:50.766Z","7xXpzkyryOEVARIJWA8V","[{""qtyBox"":1,""isiPerBox"":30,""nama"":""CHOCOLATE CRISPY"",""total"":117000,""hargaPerBox"":117000,""productId"":""ETb42XTcLpBbcC1aLhcb""},{""qtyBox"":1,""hargaPerBox"":110000,""productId"":""BaaVl0Oq2oHnOUy1Cfuw"",""total"":110000,""isiPerBox"":40,""nama"":""COFFE CRISPY""},{""total"":118500,""productId"":""kaxtCMx6rMhQn9EbjJAw"",""nama"":""CRISPY BALLS ORIGINAL"",""hargaPerBox"":118500,""qtyBox"":1,""isiPerBox"":30},{""productId"":""4ZGi81slpOycqNbJ8lvW"",""isiPerBox"":40,""qtyBox"":1,""nama"":""STRAWBERRY CRISPY"",""total"":110000,""hargaPerBox"":110000},{""qtyBox"":1,""isiPerBox"":24,""hargaPerBox"":97000,""total"":97000,""productId"":""QLk1TKlyQAC1EHOPZ7M6"",""nama"":""SUNDAE CHOCOLATE""}]","SUKATI","","552500"
"vLwLhooszyE3Ytpkh17o","K0441","2025-11-01T07:39:02.000Z","2zobAduRXbA1IyykFf5n","[{""hargaPerBox"":117000,""isiPerBox"":30,""total"":117000,""qtyBox"":1,""productId"":""ETb42XTcLpBbcC1aLhcb"",""nama"":""CHOCOLATE CRISPY""},{""productId"":""4ZGi81slpOycqNbJ8lvW"",""nama"":""STRAWBERRY CRISPY"",""qtyBox"":1,""isiPerBox"":40,""total"":110000,""hargaPerBox"":110000},{""qtyBox"":1,""productId"":""QLk1TKlyQAC1EHOPZ7M6"",""nama"":""SUNDAE CHOCOLATE"",""hargaPerBox"":97000,""isiPerBox"":24,""total"":97000},{""qtyBox"":1,""hargaPerBox"":96000,""isiPerBox"":40,""nama"":""SWEET CORN"",""productId"":""bNkl5FX7SlWzgxLhu2Pw"",""total"":96000},{""hargaPerBox"":96500,""qtyBox"":1,""productId"":""U3qfJlCyL3zOiNLFUFkb"",""nama"":""TARO CRISPY"",""isiPerBox"":40,""total"":96500},{""qtyBox"":1,""isiPerBox"":48,""hargaPerBox"":115200,""productId"":""Hzn6DvSXYxLmhtuekqkk"",""total"":115200,""nama"":""VANILLA BERRY CONE""}]","MJ CELL","Order dari kunjungan:","631700"
"vNhnytmUt6CTdFJtmqTS","K1366","2025-10-22T04:02:21.312Z","bEH9JBG9XfbqU2R8PKNC","[{""isiPerBox"":50,""total"":97000,""productId"":""IDeDw8ay7rGfQANXeYLM"",""hargaPerBox"":97000,""nama"":""CHOCOLATE STICK"",""qtyBox"":1},{""nama"":""COFFE CRISPY"",""total"":110000,""productId"":""BaaVl0Oq2oHnOUy1Cfuw"",""hargaPerBox"":110000,""qtyBox"":1,""isiPerBox"":40},{""total"":80000,""isiPerBox"":50,""nama"":""FRUIZY GRAPE"",""qtyBox"":1,""productId"":""KtjGECYEwOyqkWM0Iu4E"",""hargaPerBox"":80000},{""total"":78000,""nama"":""JERUK"",""hargaPerBox"":78000,""productId"":""N8oPUfk4JcfNuyfZeRcM"",""isiPerBox"":50,""qtyBox"":1},{""hargaPerBox"":92500,""nama"":""MOCHI PEACH"",""total"":92500,""productId"":""EF26XY2EwO1i35LRXuBv"",""qtyBox"":1,""isiPerBox"":40},{""isiPerBox"":24,""nama"":""SUNDAE CHOCOLATE"",""hargaPerBox"":97000,""qtyBox"":1,""total"":97000,""productId"":""QLk1TKlyQAC1EHOPZ7M6""},{""hargaPerBox"":97000,""total"":97000,""productId"":""aok5I2XQHFg2m97mC387"",""isiPerBox"":24,""qtyBox"":1,""nama"":""SUNDAE STRAWBERRY""},{""isiPerBox"":40,""hargaPerBox"":96000,""productId"":""bNkl5FX7SlWzgxLhu2Pw"",""qtyBox"":1,""nama"":""SWEET CORN"",""total"":96000}]","MUNTATIAH","Order dari kunjungan: ","747500"
"vVox2pm7J1bFihQcHmDZ","K1982","2025-11-09T04:46:05.000Z","rwANC5lfSRpAKV2HzJBj","[{""total"":117000,""isiPerBox"":30,""productId"":""ETb42XTcLpBbcC1aLhcb"",""nama"":""CHOCOLATE CRISPY"",""qtyBox"":1,""hargaPerBox"":117000},{""productId"":""L0uQuYqgS8Q4smIuyRs4"",""hargaPerBox"":118500,""isiPerBox"":40,""nama"":""CRISPY BALLS COOKIS"",""total"":118500,""qtyBox"":1},{""total"":97500,""productId"":""DoKWCzEByEeYXQFxFinE"",""qtyBox"":1,""nama"":""STRAWBERRY CONE"",""isiPerBox"":24,""hargaPerBox"":97500},{""isiPerBox"":40,""hargaPerBox"":110000,""nama"":""STRAWBERRY CRISPY"",""qtyBox"":1,""productId"":""4ZGi81slpOycqNbJ8lvW"",""total"":110000},{""productId"":""aok5I2XQHFg2m97mC387"",""hargaPerBox"":97000,""nama"":""SUNDAE STRAWBERRY"",""total"":97000,""qtyBox"":1,""isiPerBox"":24}]","NUR YONO","Order dari kunjungan:","540000"
"viofsWvUwpDvG1CyomFS","K1877","2025-10-06T02:10:25.404Z","UwdRliDTCsIK7mN3UplU","[{""productId"":""ETb42XTcLpBbcC1aLhcb"",""qtyBox"":1,""nama"":""CHOCOLATE CRISPY"",""isiPerBox"":30,""hargaPerBox"":117000,""total"":117000},{""total"":97500,""qtyBox"":1,""hargaPerBox"":97500,""nama"":""CHOCOMELT CONE"",""isiPerBox"":24,""productId"":""bIHGFn5MHtXpqVeM9enF""},{""productId"":""N8oPUfk4JcfNuyfZeRcM"",""qtyBox"":1,""total"":78000,""hargaPerBox"":78000,""nama"":""JERUK"",""isiPerBox"":50},{""qtyBox"":1,""productId"":""y44wV7EqlAwgQKUJj38O"",""nama"":""MILK MELON"",""total"":95000,""hargaPerBox"":95000,""isiPerBox"":40},{""hargaPerBox"":94500,""total"":94500,""nama"":""MOCHI KLEPON"",""productId"":""bo7uoDBVttrD7nfgPod8"",""isiPerBox"":40,""qtyBox"":1},{""nama"":""MOCHI MANGO"",""hargaPerBox"":94500,""productId"":""PnPJnogSXAiytWfTxQWM"",""isiPerBox"":40,""qtyBox"":1,""total"":94500},{""productId"":""Msk1v54GqR6gX6mqxqGS"",""isiPerBox"":50,""qtyBox"":1,""total"":77500,""nama"":""NANAS"",""hargaPerBox"":77500},{""qtyBox"":1,""productId"":""k7TnmqAqR1yAmsY042eK"",""nama"":""SEMANGKA"",""isiPerBox"":50,""hargaPerBox"":77500,""total"":77500},{""total"":97500,""productId"":""DoKWCzEByEeYXQFxFinE"",""nama"":""STRAWBERRY CONE"",""hargaPerBox"":97500,""isiPerBox"":24,""qtyBox"":1},{""hargaPerBox"":110000,""qtyBox"":1,""productId"":""4ZGi81slpOycqNbJ8lvW"",""isiPerBox"":40,""total"":110000,""nama"":""STRAWBERRY CRISPY""},{""qtyBox"":1,""productId"":""QLk1TKlyQAC1EHOPZ7M6"",""hargaPerBox"":97000,""nama"":""SUNDAE CHOCOLATE"",""isiPerBox"":24,""total"":97000},{""hargaPerBox"":97000,""nama"":""SUNDAE STRAWBERRY"",""productId"":""aok5I2XQHFg2m97mC387"",""isiPerBox"":24,""total"":97000,""qtyBox"":1}]","KANTOR PWI","","1133000"
"vj5uOpJWuNGjRRRJAGrO","K1121","2025-10-27T06:34:37.000Z","eLh6QEH4U1yPXyxJUerC","[{""isiPerBox"":40,""productId"":""jJ0aqMzW8XNZeKsXBWuQ"",""hargaPerBox"":92000,""nama"":""2 COLOR"",""qtyBox"":1,""total"":92000},{""total"":90500,""hargaPerBox"":90500,""nama"":""MANGO SLUSH"",""productId"":""xaB42zjrDkGuzdTP7tpO"",""qtyBox"":1,""isiPerBox"":30},{""hargaPerBox"":93500,""qtyBox"":1,""nama"":""MIKI-MIKI"",""total"":93500,""isiPerBox"":60,""productId"":""Uu5WSQZmqTLoXc9oxlUj""},{""nama"":""SUNDAE CHOCOLATE"",""hargaPerBox"":97000,""total"":97000,""productId"":""QLk1TKlyQAC1EHOPZ7M6"",""isiPerBox"":24,""qtyBox"":1},{""total"":96000,""nama"":""SWEET CORN"",""productId"":""bNkl5FX7SlWzgxLhu2Pw"",""hargaPerBox"":96000,""qtyBox"":1,""isiPerBox"":40},{""isiPerBox"":48,""total"":115200,""nama"":""VANILLA BERRY CONE"",""productId"":""Hzn6DvSXYxLmhtuekqkk"",""hargaPerBox"":115200,""qtyBox"":1}]","MUNAWAROH","Order dari kunjungan:","584200"
"voecC6j7E1139bYxeFpT","K1409","2025-10-11T08:52:03.880Z","Hfn7DH6eAWCVrAkmczwl","[{""qtyBox"":1,""isiPerBox"":40,""productId"":""sKjCtHbEsvTpBhbQOyHB"",""total"":124800,""hargaPerBox"":124800,""nama"":""FRUITY ROLL""},{""hargaPerBox"":96000,""nama"":""FRUIZY BLUEBERRY YOGURT"",""total"":96000,""qtyBox"":1,""isiPerBox"":40,""productId"":""iegvzVPz0yZbNTHzwcj3""},{""productId"":""N8oPUfk4JcfNuyfZeRcM"",""total"":78000,""hargaPerBox"":78000,""isiPerBox"":50,""nama"":""JERUK"",""qtyBox"":1},{""nama"":""NANAS"",""total"":77500,""qtyBox"":1,""hargaPerBox"":77500,""productId"":""Msk1v54GqR6gX6mqxqGS"",""isiPerBox"":50},{""productId"":""k7TnmqAqR1yAmsY042eK"",""nama"":""SEMANGKA"",""isiPerBox"":50,""qtyBox"":1,""total"":77500,""hargaPerBox"":77500},{""total"":96000,""isiPerBox"":40,""productId"":""bNkl5FX7SlWzgxLhu2Pw"",""qtyBox"":1,""hargaPerBox"":96000,""nama"":""SWEET CORN""}]","TOKO BINTANI MART","","549800"
"w64Kk1KURvPHd0rjIyeF","K1128","2025-10-27T06:05:33.759Z","4m6k3Lx6PkBmmkEOUFc1","[{""hargaPerBox"":92000,""isiPerBox"":40,""total"":92000,""qtyBox"":1,""nama"":""2 COLOR"",""productId"":""jJ0aqMzW8XNZeKsXBWuQ""},{""qtyBox"":1,""nama"":""CHOCO MALT"",""total"":80000,""hargaPerBox"":80000,""productId"":""NOHAYE89jzvVJFKZcLFB"",""isiPerBox"":50},{""total"":80000,""qtyBox"":1,""productId"":""KtjGECYEwOyqkWM0Iu4E"",""isiPerBox"":50,""nama"":""FRUIZY GRAPE"",""hargaPerBox"":80000},{""qtyBox"":1,""hargaPerBox"":93500,""nama"":""MIKI-MIKI"",""productId"":""Uu5WSQZmqTLoXc9oxlUj"",""total"":93500,""isiPerBox"":60},{""nama"":""VANILLA BERRY CONE"",""qtyBox"":1,""hargaPerBox"":115200,""total"":115200,""productId"":""Hzn6DvSXYxLmhtuekqkk"",""isiPerBox"":48}]","AISYA","Order dari kunjungan: ","460700"
"w8V5P8zjnJa08fYjGoJn","K0502","2025-10-23T17:00:00.000Z","prsjnt4eZWb4sKtsXAOd","[{""isiPerBox"":30,""total"":118500,""nama"":""CRISPY BALLS ORIGINAL"",""hargaPerBox"":118500,""productId"":""kaxtCMx6rMhQn9EbjJAw"",""qtyBox"":1},{""productId"":""sKjCtHbEsvTpBhbQOyHB"",""hargaPerBox"":124800,""qtyBox"":1,""isiPerBox"":40,""total"":124800,""nama"":""FRUITY ROLL""},{""total"":94500,""qtyBox"":1,""productId"":""PnPJnogSXAiytWfTxQWM"",""isiPerBox"":40,""nama"":""MOCHI MANGO"",""hargaPerBox"":94500},{""nama"":""SUNDAE CHOCOLATE"",""isiPerBox"":24,""productId"":""QLk1TKlyQAC1EHOPZ7M6"",""total"":97000,""qtyBox"":1,""hargaPerBox"":97000},{""total"":97000,""productId"":""aok5I2XQHFg2m97mC387"",""hargaPerBox"":97000,""isiPerBox"":24,""qtyBox"":1,""nama"":""SUNDAE STRAWBERRY""}]","DEWI","","531800"
"wQL4MH0vMg3qsZiDeRf3","K1916","2025-10-22T02:04:18.262Z","tdeA3VNFi7t8G3VWRUm6","[{""productId"":""bIHGFn5MHtXpqVeM9enF"",""nama"":""CHOCOMELT CONE"",""isiPerBox"":24,""qtyBox"":1,""hargaPerBox"":97500,""total"":97500},{""isiPerBox"":40,""nama"":""CRISPY BALLS COOKIS"",""productId"":""L0uQuYqgS8Q4smIuyRs4"",""hargaPerBox"":118500,""total"":118500,""qtyBox"":1},{""nama"":""FRUIZY GRAPE"",""total"":80000,""isiPerBox"":50,""hargaPerBox"":80000,""qtyBox"":1,""productId"":""KtjGECYEwOyqkWM0Iu4E""},{""hargaPerBox"":97000,""nama"":""SUNDAE STRAWBERRY"",""total"":97000,""qtyBox"":1,""isiPerBox"":24,""productId"":""aok5I2XQHFg2m97mC387""},{""nama"":""SWEET CORN"",""productId"":""bNkl5FX7SlWzgxLhu2Pw"",""total"":96000,""isiPerBox"":40,""hargaPerBox"":96000,""qtyBox"":1}]","TOKO SAUDARA","","489000"
"wseMkrdXSXP2Wi1tchpy","K1323","2025-10-27T04:36:39.817Z","R1Nb2wQKva33PYzOOokI","[{""total"":97500,""nama"":""CHOCOMELT CONE"",""isiPerBox"":24,""productId"":""bIHGFn5MHtXpqVeM9enF"",""hargaPerBox"":97500,""qtyBox"":1},{""total"":118500,""productId"":""L0uQuYqgS8Q4smIuyRs4"",""nama"":""CRISPY BALLS COOKIS"",""qtyBox"":1,""isiPerBox"":40,""hargaPerBox"":118500},{""hargaPerBox"":77500,""productId"":""k7TnmqAqR1yAmsY042eK"",""total"":77500,""nama"":""SEMANGKA"",""isiPerBox"":50,""qtyBox"":1},{""qtyBox"":1,""total"":97000,""hargaPerBox"":97000,""isiPerBox"":24,""nama"":""SUNDAE CHOCOLATE"",""productId"":""QLk1TKlyQAC1EHOPZ7M6""},{""nama"":""SWEET CORN"",""qtyBox"":1,""total"":96000,""hargaPerBox"":96000,""productId"":""bNkl5FX7SlWzgxLhu2Pw"",""isiPerBox"":40}]","TOKO PAK MUL","Order dari kunjungan: ","486500"
"x40fvTLUdOYPsr1mo7hU","K0375","2025-11-12T03:34:49.673Z","6XnHlhaup6RQesAHfOFv","[{""total"":80000,""qtyBox"":1,""nama"":""CHOCO MALT"",""isiPerBox"":50,""hargaPerBox"":80000,""productId"":""NOHAYE89jzvVJFKZcLFB""},{""productId"":""IDeDw8ay7rGfQANXeYLM"",""hargaPerBox"":97000,""qtyBox"":1,""total"":97000,""nama"":""CHOCOLATE STICK (BINGO)"",""isiPerBox"":50},{""total"":118500,""qtyBox"":1,""productId"":""kaxtCMx6rMhQn9EbjJAw"",""nama"":""CRISPY BALLS ORIGINAL"",""hargaPerBox"":118500,""isiPerBox"":30},{""total"":92500,""isiPerBox"":40,""hargaPerBox"":92500,""productId"":""xJbJEd4mYcSMcB4V4492"",""qtyBox"":1,""nama"":""MOCHI VANILLA""},{""productId"":""bNkl5FX7SlWzgxLhu2Pw"",""total"":96000,""qtyBox"":1,""nama"":""SWEET CORN"",""isiPerBox"":40,""hargaPerBox"":96000},{""total"":96500,""hargaPerBox"":96500,""nama"":""TARO CRISPY"",""isiPerBox"":40,""qtyBox"":1,""productId"":""U3qfJlCyL3zOiNLFUFkb""}]","AL-FALAH","Order dari kunjungan: ","580500"
"xFVcxQuysHlFa2UwXM9F","K1586","2025-10-01T05:36:09.319Z","Un8CXZKfqVE45zerIgis","[{""productId"":""bIHGFn5MHtXpqVeM9enF"",""qtyBox"":1,""hargaPerBox"":97500,""total"":97500,""nama"":""CHOCOMELT CONE"",""isiPerBox"":24},{""hargaPerBox"":118500,""productId"":""L0uQuYqgS8Q4smIuyRs4"",""qtyBox"":1,""isiPerBox"":40,""nama"":""CRISPY BALLS COOKIS"",""total"":118500},{""hargaPerBox"":118500,""productId"":""kaxtCMx6rMhQn9EbjJAw"",""total"":118500,""qtyBox"":1,""nama"":""CRISPY BALLS ORIGINAL"",""isiPerBox"":30},{""nama"":""FRUITY ROLL"",""qtyBox"":1,""total"":97000,""hargaPerBox"":97000,""productId"":""sKjCtHbEsvTpBhbQOyHB"",""isiPerBox"":40},{""nama"":""SWEET CORN"",""total"":96000,""qtyBox"":1,""productId"":""bNkl5FX7SlWzgxLhu2Pw"",""hargaPerBox"":96000,""isiPerBox"":40}]","TOKO WAHYUDI","","527500"
"xL800LfAy9Y6AKn0YLjU","K1409","2025-11-06T10:37:10.079Z","Hfn7DH6eAWCVrAkmczwl","[{""isiPerBox"":30,""hargaPerBox"":117000,""productId"":""ETb42XTcLpBbcC1aLhcb"",""total"":117000,""nama"":""CHOCOLATE CRISPY"",""qtyBox"":1},{""productId"":""Msk1v54GqR6gX6mqxqGS"",""hargaPerBox"":77500,""isiPerBox"":50,""total"":77500,""nama"":""NANAS"",""qtyBox"":1},{""total"":97500,""qtyBox"":1,""isiPerBox"":24,""hargaPerBox"":97500,""nama"":""STRAWBERRY CONE"",""productId"":""DoKWCzEByEeYXQFxFinE""},{""isiPerBox"":24,""qtyBox"":1,""nama"":""SUNDAE CHOCOLATE"",""productId"":""QLk1TKlyQAC1EHOPZ7M6"",""total"":97000,""hargaPerBox"":97000},{""isiPerBox"":40,""hargaPerBox"":96000,""productId"":""bNkl5FX7SlWzgxLhu2Pw"",""total"":96000,""qtyBox"":1,""nama"":""SWEET CORN""},{""productId"":""U3qfJlCyL3zOiNLFUFkb"",""hargaPerBox"":96500,""total"":96500,""isiPerBox"":40,""qtyBox"":1,""nama"":""TARO CRISPY""},{""nama"":""VANILLA BERRY CONE"",""isiPerBox"":48,""productId"":""Hzn6DvSXYxLmhtuekqkk"",""qtyBox"":1,""hargaPerBox"":115200,""total"":115200}]","TOKO BINTANI MART","","696700"
